Hang khai thac,Container,Kich co,Kich co ISO,Ghi chu,Ghi chu noi bo,Tinh trang vo,Nam san xuat,So ngay luu bai,Lich trinh tau,Ten tau,Chuyen nhap,Chuyen xuat,Huong,Trang thai,F/E,Phuong an,Vi tri tren bai,Cang xep,Cang do,Cang dich,Ngay nhap bai,Ngay ra bai,Loai Hang,Hang Hoa,Trong Luong,Nhom Trong Luong,VGM,Huy,Nhiet do,CLASS,UNNO,Chu hang,So Booking,So Van Don,So niem chi,So niem chi 1,So niem chi 2,Thanh Ly Hai Quan,So to khai,Hang noi/ ngoai,Cang chuyen,Cang giao nhan,So lenh,Thong gio,DVT thong gio
VLC,SEKU5590726,40HC,45G0,QUA CAN-HA KET HOP .,,,,1,BDFO/2024/0002,BIEN DONG FORTUNE,2402S,2402N,Export,Stacking,F,Ha bai,E-02-06-1,VNTTS,VNHPH,VNHPH,20/02/2024 13:18:52,,General,MUT XOP,5.62,L,TRUE,FALSE,,,,CONG TY TNHH QUANTERM LOGISTICS VIETNAM,VC032402SGNHPH128,,VSICO20217077,,,Hold,,Hang noi,,,2402200091,,
VLC,TTNU9686780,40HC,45G0,"QUA CAN Mop xung quanh va da,Cu muc ri set,",,B,,2,BDNA/2024/0004,BIENDONG NAVIGATOR,2404S,2404N,Export,Stacking,F,Ha bai,B-42-06-2,VNTTS,VNHPH,VNHPH,19/02/2024 15:25:07,,General,KET BIA,8.13,L,TRUE,FALSE,,,,VIETFRACHT DAN/CONG TY TNHH VAN TAI BIEN DAI QUANG MINH/VINH THINH,VC032402SGNHPH088,,19572380,,,Hold,,Hang noi,,,2402190079,,
VLC,SEKU5595965,40HC,45G0,"QUA CAN - KET HOP ,",,,,4,BDNA/2024/0004,BIENDONG NAVIGATOR,2404S,2404N,Export,Stacking,F,Ha bai,D-02-05-1,VNTTS,VNHPH,VNHPH,17/02/2024 18:17:59,,General,GIAY CUON,30.86,H,TRUE,FALSE,,,,CONG TY CO PHAN VAN TAI HANG HAI QUOC TE VN(VIMT),VC032402SGNHPH096,,VMC121759,,,Hold,,Hang noi,,,2402170163,,
VLC,SEKU6583995,40HC,45G0,"QUA CAN, HA KET HOP ,",,,,4,BDNA/2024/0004,BIENDONG NAVIGATOR,2404S,2404N,Export,Stacking,F,Ha bai,D-02-05-2,VNTTS,VNHPH,VNHPH,17/02/2024 20:43:09,,General,GIAY CUON,31.45,H,TRUE,FALSE,,,,CONG TY CO PHAN VAN TAI HANG HAI QUOC TE VN ( VIMT ),VC032402SGNHPH096,,839142,,,Hold,,Hang noi,,,2402170188,,
VLC,SEKU5579497,40HC,45G0,"QUA CAN, KET HOP ,",,,,4,BDNA/2024/0004,BIENDONG NAVIGATOR,2404S,2404N,Export,Stacking,F,Ha bai,D-02-05-3,VNTTS,VNHPH,VNHPH,17/02/2024 23:52:24,,General,GIAY,30.5,H,TRUE,FALSE,,,,CTY CP VT HH QUOC TE VIET NAM (VIMT),VC032402SGNHPH096,,NH-30403,,,Hold,,Hang noi,,,2402170226,,
VLC,SEKU6584625,40HC,45G0,"QUA CAN, HA KET HOP ,",,,,3,BDNA/2024/0004,BIENDONG NAVIGATOR,2404S,2404N,Export,Stacking,F,Ha bai,B-04-06-1,VNTTS,VNHPH,VNHPH,18/02/2024 06:14:30,,General,GIAY,30.57,H,TRUE,FALSE,,,,CONG TY CO PHAN VAN TAI HANG HAI QUOC TE VN ( VIMT ),VC032402SGNHPH096,,2024-0182,,,Hold,,Hang noi,,,2402180029,,
VLC,SEKU6305823,40HC,45G0,QUA CAN Mop xung quanh va da,,,,3,BDNA/2024/0004,BIENDONG NAVIGATOR,2404S,2404N,Export,Stacking,F,Ha bai,B-04-06-2,VNTTS,VNHPH,VNHPH,18/02/2024 16:49:51,,General,GIAY CUON,31.11,H,TRUE,FALSE,,,,CONG TY CO PHAN VAN TAI HANG HAI QUOC TE VN (VIMT),VC032402SGNHPH096,,A29003468,,,Hold,,Hang noi,,,2402180062,,
VLC,SEKU6581117,40HC,45G0,QUA CAN -KET HOP .,,,,3,BDNA/2024/0004,BIENDONG NAVIGATOR,2404S,2404N,Export,Stacking,F,Ha bai,B-04-06-3,VNTTS,VNHPH,VNHPH,18/02/2024 18:10:09,,General,GIAY,28.81,H,TRUE,FALSE,,,,CONG TY CO PHAN VAN TAI HANG HAI QUOC TE VN ( VIMT),VC032402SGNHPH096,,19911849,,,Hold,,Hang noi,,,2402180074,,
VLC,SEKU6581159,40HC,45G0,"QUA CAN, HA KET HOP Mop xung quanh",,,,3,BDNA/2024/0004,BIENDONG NAVIGATOR,2404S,2404N,Export,Stacking,F,Ha bai,B-04-05-1,VNTTS,VNHPH,VNHPH,18/02/2024 21:27:13,,General,GIAY CUON,27.4,H,TRUE,FALSE,,,,CONG TY CO PHAN VAN TAI HANG HAI QUOC TE VN (VIMT),VC032402SGNHPH096,,802982,,,Hold,,Hang noi,,,2402180088,,
VLC,SEKU6571227,40HC,45G0,QUA CAN - KET HOP Mop xung quanh,,,,2,BDNA/2024/0004,BIENDONG NAVIGATOR,2404S,2404N,Export,Stacking,F,Ha bai,B-04-05-2,VNTTS,VNHPH,VNHPH,19/02/2024 00:44:10,,General,GIAY,29.86,H,TRUE,FALSE,,,,CTY CP VT HH QT VN(VIMT),VC032402SGNHPH096,,NH30405,,,Hold,,Hang noi,,,2402190004,,
VLC,SEKU5757963,40HC,45G0,QUA CAN - KET HOP Mop xung quanh,,,,2,BDNA/2024/0004,BIENDONG NAVIGATOR,2404S,2404N,Export,Stacking,F,Ha bai,F-02-06-1,VNTTS,VNHPH,VNHPH,19/02/2024 02:42:35,,General,GIAY CUON,29.29,H,TRUE,FALSE,,,,CTY CP VT HH QT VN(VIMT),VC032402SGNHPH096,,HAIANLINES839003,,,Hold,,Hang noi,,,2402190010,,
VLC,SEKU6302260,40HC,45G0,QUA CAN -KET HOP Mop xung quanh,,,,2,BDNA/2024/0004,BIENDONG NAVIGATOR,2404S,2404N,Export,Stacking,F,Ha bai,B-04-05-3,VNTTS,VNHPH,VNHPH,19/02/2024 03:40:19,,General,GIAY CUON,31.63,H,TRUE,FALSE,,,,CONG TY CO PHAN VAN TAI HANG HAI QUOC TE VN ( VIMT),VC032402SGNHPH096,,839141,,,Hold,,Hang noi,,,2402190015,,
VLC,SEKU6303604,40HC,45G0,QUA CAN -KET HOP Mop xung quanh,,,,2,BDNA/2024/0004,BIENDONG NAVIGATOR,2404S,2404N,Export,Stacking,F,Ha bai,B-04-04-1,VNTTS,VNHPH,VNHPH,19/02/2024 04:07:05,,General,GIAY,30.34,H,TRUE,FALSE,,,,CONG TY CO PHAN VAN TAI HANG HAI QUOC TE VN ( VIMT),VC032402SGNHPH096,,2024-0183,,,Hold,,Hang noi,,,2402190020,,
VLC,SEKU5755791,40HC,45G0,QUA CAN -KET HOP Mop xung quanh,,,,2,BDNA/2024/0004,BIENDONG NAVIGATOR,2404S,2404N,Export,Stacking,F,Ha bai,B-04-04-2,VNTTS,VNHPH,VNHPH,19/02/2024 04:49:30,,General,GIAY CUON,31.38,H,TRUE,FALSE,,,,CONG TY CO PHAN VAN TAI HANG HAI QUOC TE VN ( VIMT),VC032402SGNHPH096,,VMC121765,,,Hold,,Hang noi,,,2402190021,,
VLC,SEKU6385881,40HC,45G0,"QUA CAN Mop xung quanh va da,",,B,,2,BDNA/2024/0004,BIENDONG NAVIGATOR,2404S,2404N,Export,Stacking,F,Ha bai,B-04-04-3,VNTTS,VNHPH,VNHPH,19/02/2024 16:20:14,,General,GIAY,29.49,H,TRUE,FALSE,,,,CONG TY CO PHAN VAN TAI HANG HAI QUOC TE VN ( VIMT ),VC032402SGNHPH096,,NH30404,,,Hold,,Hang noi,,,2402190093,,
VLC,SEKU6302300,40HC,45G0,"QUA CAN, KET HOP mop  nhe xung quanh va da",,B,,2,BDNA/2024/0004,BIENDONG NAVIGATOR,2404S,2404N,Export,Stacking,F,Ha bai,B-04-03-2,VNTTS,VNHPH,VNHPH,19/02/2024 23:09:37,,General,GIAY CUON,29.98,H,TRUE,FALSE,,,,CONG TY CO PHAN VAN TAI HANG HAI QUOC TE VN (VIMT),VC032402SGNHPH096,,TD0675,,,Hold,,Hang noi,,,2402190177,,
VLC,SEKU5765260,40HC,45G0,"QUA CAN, KET HOP mop  nhe xung quanh va da gam",,B,,2,BDNA/2024/0004,BIENDONG NAVIGATOR,2404S,2404N,Export,Stacking,F,Ha bai,B-04-03-3,VNTTS,VNHPH,VNHPH,19/02/2024 23:20:31,,General,GIAY,31,H,TRUE,FALSE,,,,CONG TY CO PHAN VAN TAI HANG HAI QUOC TE VN (VIMT),VC032402SGNHPH096,,NH-32862,,,Hold,,Hang noi,,,2402190179,,
VLC,SEKU5769500,40HC,45G0,QUA CAN -KET HOP mop  nhe xung quanh va da gam,,B,,2,BDNA/2024/0004,BIENDONG NAVIGATOR,2404S,2404N,Export,Stacking,F,Ha bai,B-04-02-1,VNTTS,VNHPH,VNHPH,19/02/2024 23:34:09,,General,GIAY,29.72,H,TRUE,FALSE,,,,CTY CP VAN TAI HANG HAI QUOC TE VN(VIMT),VC032402SGNHPH096,,TD0540,,,Hold,,Hang noi,,,2402190180,,
VLC,SEKU6584585,40HC,45G0,QUA CAN -KET HOP mop  nhe xung quanh va da,,B,,1,BDNA/2024/0004,BIENDONG NAVIGATOR,2404S,2404N,Export,Stacking,F,Ha bai,B-04-02-2,VNTTS,VNHPH,VNHPH,20/02/2024 00:05:27,,General,GIAY CUON,30.32,H,TRUE,FALSE,,,,CTY CP VAN TAI HANG HAI QUOC TE VN(VIMT),VC032402SGNHPH096,,TD0569,,,Hold,,Hang noi,,,2402190190,,
VLC,SEKU6304391,40HC,45G0,"QUA CAN, KET HOP mop  nhe xung quanh va da",,B,,1,BDNA/2024/0004,BIENDONG NAVIGATOR,2404S,2404N,Export,Stacking,F,Ha bai,B-04-02-3,VNTTS,VNHPH,VNHPH,20/02/2024 00:09:42,,General,GIAY CUON,30.06,H,TRUE,FALSE,,,,CONG TY CO PHAN VAN TAI HANG HAI QUOC TE VN (VIMT),VC032402SGNHPH096,,VMC121699,,,Hold,,Hang noi,,,2402190191,,
VLC,BISU2838242,20GP,22G0,QUA CAN mop  nhe xung quanh va da gam,,B,,2,BDNA/2024/0004,BIENDONG NAVIGATOR,2404S,2404N,Export,Stacking,F,Ha bai,B-21-06-2,VNTTS,VNHPH,VNHPH,19/02/2024 17:59:28,,General,PHAN,29.16,H,TRUE,FALSE,,,,CTY CP DONG DUONG LOGISTICS,VC032402SGNHPH102,,131339,,,Hold,,Hang noi,,,2402190115,,
VLC,VNLU3093740,20DC,22G0,"QUA CAN, KET HOP Mop xung quanh v",,,,2,BDNA/2024/0004,BIENDONG NAVIGATOR,2404S,2404N,Export,Stacking,F,Ha bai,B-21-06-1,VNTTS,VNHPH,VNHPH,19/02/2024 06:13:39,,General,GAO,28.75,H,TRUE,FALSE,,,,CONG TY TNHH TM XNK MTP,VC032402SGNHPH104,,1203,,,Hold,,Hang noi,,,2402190026,,
VLC,SEKU6570895,40HC,45G0,"QUA CAN, HA KET HOP .",,,,1,BDNA/2024/0004,BIENDONG NAVIGATOR,2404S,2404N,Export,Stacking,F,Ha bai,B-34-05-1,VNTTS,VNHPH,VNHPH,20/02/2024 13:46:35,,General,NUOC C2,19.27,M,TRUE,FALSE,,,,CONG TY TNHH MTV SX-TM-DV DONG GIA PHAT,VC032402SGNHPH105,,87401,,,Hold,,Hang noi,,,2402200096,,
VLC,VNLU3095810,20GP,22G0,"QUA CAN mop xung quanh va da, muc set",,B,,1,BDNA/2024/0004,BIENDONG NAVIGATOR,2404S,2404N,Export,Stacking,F,Ha bai,B-21-06-3,VNTTS,VNHPH,VNHPH,20/02/2024 00:58:58,,General,NGUYEN LIEU NHUA,20.64,H,TRUE,FALSE,,,,CTY CP PHAT TRIEN HANG HAI VIEN DONG,VC032402SGNHPH113,,VMC131369,,,Hold,,Hang noi,,,2402200005,,
VLC,SEKU6301427,40HC,45G0,QUA CAN - KET HOP mop  nhe xung quanh va da gam,,B,,2,BDNA/2024/0004,BIENDONG NAVIGATOR,2404S,2404N,Export,Stacking,F,Ha bai,B-34-06-3,VNTTS,VNHPH,VNHPH,19/02/2024 20:20:47,,General,VAI CUON,11.97,M,TRUE,FALSE,,,,CONG TY CO PHAN VAN TAI VA THUONG MAI VITRANIMEX,VC032402SGNHPH118,,839146,,,Hold,,Hang noi,,,2402190147,,
VLC,VNLU2094383,20DC,22G0,"QUA CAN Mop xung quanh va da,Cu muc ri set,",,B,,2,VDIA/2024/0006,VIMC DIAMOND,2405S,2406N,Export,Stacking,F,Ha bai,C-15-06-2,VNTTS,VNDAN,VNDAN,19/02/2024 11:27:01,,General,BOT NHUA,17,M,TRUE,FALSE,,,,CONG TY CO PHAN VAN TAI VA THUONG MAI VITRANIMEX,VC032402SGNDAN085,,VMC131337,,,Hold,,Hang noi,,,2402190039,,
VLC,VNLU3099749,20GP,22G0,"QUA CAN Mop xung quanh va da,Cu muc ri set,Cong thanh cong tay,Rach ron,",,B,,2,VDIA/2024/0006,VIMC DIAMOND,2405S,2406N,Export,Stacking,F,Ha bai,C-15-06-3,VNTTS,VNDAN,VNDAN,19/02/2024 15:41:46,,General,BOT NHUA,20.35,H,TRUE,FALSE,,,,CONG TY CO PHAN VAN TAI VA THUONG MAI VITRANIMEX,VC032402SGNDAN085,,VMC131333,,,Hold,,Hang noi,,,2402190082,,
VLC,VNLU3099570,20DC,22G0,QUA CAN .,,,,1,VDIA/2024/0006,VIMC DIAMOND,2405S,2406N,Export,Stacking,F,Ha bai,C-15-06-4,VNTTS,VNDAN,VNDAN,20/02/2024 10:20:25,,General,VO CHAI,18.26,M,TRUE,FALSE,,,,CONG TY CO PHAN VAN TAI VA THUONG MAI VITRANIMEX,VC032402SGNDAN085,,VMC130440,,,Hold,,Hang noi,,,2402200059,,
VLC,SEKU6307298,40HC,45G0,QUA CAN Mop xung quanh,,,,2,VDIA/2024/0006,VIMC DIAMOND,2405S,2406N,Export,Stacking,F,Ha bai,B-12-06-1,VNTTS,VNDAN,VNDAN,19/02/2024 06:50:01,,General,SUA,31.76,H,TRUE,FALSE,,,,CONG TY CO PHAN VAN TAI VA THUONG MAI VITRANIMEX,VC032402SGNDAN085,,131302,,,Hold,,Hang noi,,,2402190027,,
VLC,SEKU5755370,40HC,45G0,"QUA CAN Mop xung quanh va da,",,B,,2,VDIA/2024/0006,VIMC DIAMOND,2405S,2406N,Export,Stacking,F,Ha bai,B-12-06-2,VNTTS,VNDAN,VNDAN,19/02/2024 11:56:50,,General,NHOT THANH PHAM,26.05,H,TRUE,FALSE,,,,CONG TY CO PHAN VAN TAI VA THUONG MAI VITRANIMEX,VC032402SGNDAN085,,VMC131366,,,Hold,,Hang noi,,,2402190048,,
VLC,SEKU6302911,40HC,45G0,"QUA CAN Mop xung quanh va da,",,B,,2,VDIA/2024/0006,VIMC DIAMOND,2405S,2406N,Export,Stacking,F,Ha bai,B-12-05-1,VNTTS,VNDAN,VNDAN,19/02/2024 15:34:23,,General,NHOT THANH PHAM,30.29,H,TRUE,FALSE,,,,CONG TY CO PHAN VAN TAI VA THUONG MAI VITRANIMEX,VC032402SGNDAN085,,VMC131331,,,Hold,,Hang noi,,,2402190080,,
VLC,SEKU6584918,40HC,45G0,QUA CAN mop  xung quanh,,B,,1,VDIA/2024/0006,VIMC DIAMOND,2405S,2406N,Export,Stacking,F,Ha bai,B-12-03-3,VNTTS,VNDAN,VNDAN,20/02/2024 04:16:36,,General,SUA,31.65,H,TRUE,FALSE,,,,CONG TY CO PHAN VAN TAI VA THUONG MAI VITRANIMEX,VC032402SGNDAN085,,23014872,,,Hold,,Hang noi,,,2402200028,,
VLC,SEKU6301807,40HC,45G0,QUA CAN .,,,,1,VDIA/2024/0006,VIMC DIAMOND,2405S,2406N,Export,Stacking,F,Ha bai,B-18-02-2,VNTTS,VNDAN,VNDAN,20/02/2024 13:57:00,,General,THIET BI CHUA CHAY,12.27,M,TRUE,FALSE,,,,CONG TY CO PHAN PHAT TRIEN HANG HAI VIEN DONG,VC032402SGNDAN086,,BOL00411,,,Hold,,Hang noi,,,2402200097,,
VLC,VNLU3091645,20GP,22G0,"QUA CAN ,KET HOP mop  nhe xung quanh va da gam",,B,,2,VDIA/2024/0006,VIMC DIAMOND,2405S,2406N,Export,Stacking,F,Ha bai,C-47-05-1,VNTTS,VNDAN,VNDAN,19/02/2024 19:15:01,,General,GAO,30.82,H,TRUE,FALSE,,,,CONG TY TNHH GIAO NHAN HANG HOA VIET CONG,VC032402SGNDAN093,,838348,,,Hold,,Hang noi,,,2402190126,,
VLC,VNLU3092153,20GP,22G0,QUA CAN .,,,,1,VDIA/2024/0006,VIMC DIAMOND,2405S,2406N,Export,Stacking,F,Ha bai,C-47-05-2,VNTTS,VNDAN,VNDAN,20/02/2024 07:40:03,,General,GAO,29.84,H,TRUE,FALSE,,,,CONG TY TNHH GIAO NHAN HANG HOA VIET CONG,VC032402SGNDAN093,,131324,,,Hold,,Hang noi,,,2402200039,,
VLC,VNLU3091516,20GP,22G0,QUA CAN .,,,,1,VDIA/2024/0006,VIMC DIAMOND,2405S,2406N,Export,Stacking,F,Ha bai,C-47-05-3,VNTTS,VNDAN,VNDAN,20/02/2024 08:02:39,,General,GAO,30.16,H,TRUE,FALSE,,,,CONG TY TNHH GIAO NHAN HH VIET CONG,VC032402SGNDAN093,,131330,,,Hold,,Hang noi,,,2402200043,,
VLC,VNLU2094043,20DC,22G0,QUA CAN .,,,,1,VDIA/2024/0006,VIMC DIAMOND,2405S,2406N,Export,Stacking,F,Ha bai,C-47-05-4,VNTTS,VNDAN,VNDAN,20/02/2024 09:01:57,,General,GAO,29.31,H,TRUE,FALSE,,,,CONG TY TNHH GIAO NHAN HANG HOA VIET CONG,VC032402SGNDAN093,,131326,,,Hold,,Hang noi,,,2402200049,,
VLC,VNLU2094589,20GP,22G0,QUA CAN .,,,,1,VDIA/2024/0006,VIMC DIAMOND,2405S,2406N,Export,Stacking,F,Ha bai,C-47-04-1,VNTTS,VNDAN,VNDAN,20/02/2024 09:14:15,,General,GAO,29.4,H,TRUE,FALSE,,,,CONG TY TNHH GIAO NHAN HH VIET CONG,VC032402SGNDAN093,,VMC131329,,,Hold,,Hang noi,,,2402200053,,
VLC,VNLU3090675,20GP,22G0,QUA CAN .,,,,1,VDIA/2024/0006,VIMC DIAMOND,2405S,2406N,Export,Stacking,F,Ha bai,C-47-04-2,VNTTS,VNDAN,VNDAN,20/02/2024 11:44:43,,General,GAO,29.8,H,TRUE,FALSE,,,,CONG TY TNHH GIAO NHAN HH VIET CONG,VC032402SGNDAN093,,VMC131217,,,Hold,,Hang noi,,,2402200075,,
VLC,VNLU3097330,20GP,22G0,QUA CAN .,,,,1,VDIA/2024/0006,VIMC DIAMOND,2405S,2406N,Export,Stacking,F,Ha bai,C-47-04-4,VNTTS,VNDAN,VNDAN,20/02/2024 13:58:50,,General,GAO,28.3,H,TRUE,FALSE,,,,CONG TY TNHH GIAO NHAN HH VIET CONG,VC032402SGNDAN093,,131213,,,Hold,,Hang noi,,,2402200098,,
VLC,VNLU3094325,20DC,22G0,QUA CAN .,,,,1,VDIA/2024/0006,VIMC DIAMOND,2405S,2406N,Export,Stacking,F,Ha bai,C-47-03-1,VNTTS,VNDAN,VNDAN,20/02/2024 14:23:09,,General,DAY DONG,22.19,H,TRUE,FALSE,,,,CONG TY CO PHAN VAN TAI HANG HAI QUOC TE VN(VIMT),VC032402SGNDAN095,,131211,,,Hold,,Hang noi,,,2402200109,,
VLC,SEKU5753850,40HC,45G0,"QUA CAN Mop xung quanh va da,",,B,,2,VDIA/2024/0006,VIMC DIAMOND,2405S,2406N,Export,Stacking,F,Ha bai,B-12-06-3,VNTTS,VNDAN,VNDAN,19/02/2024 14:14:34,,General,BIA,30.94,H,TRUE,FALSE,,,,CONG TY CO PHAN VAN TAI HANG HAI QUOC TE VN ( VIMT ),VC032402SGNDAN095,,VMC131340,,,Hold,,Hang noi,,,2402190068,,
VLC,SEKU6584029,40HC,45G0,"QUA CAN Mop xung quanh va da,",,B,,2,VDIA/2024/0006,VIMC DIAMOND,2405S,2406N,Export,Stacking,F,Ha bai,B-12-05-2,VNTTS,VNDAN,VNDAN,19/02/2024 16:01:41,,General,BIA,31.19,H,TRUE,FALSE,,,,CTY CP VT HH QUOC TE VIET NAM (VIMT),VC032402SGNDAN095,,VMC131332,,,Hold,,Hang noi,,,2402190083,,
VLC,SEKU5757290,40HC,45G0,"QUA CAN Mop xung quanh va da,",,B,,2,VDIA/2024/0006,VIMC DIAMOND,2405S,2406N,Export,Stacking,F,Ha bai,B-12-05-3,VNTTS,VNDAN,VNDAN,19/02/2024 16:56:10,,General,BIA,30.94,H,TRUE,FALSE,,,,CTY CP VT HH QUOC TE VIET NAM (VIMT),VC032402SGNDAN095,,131336,,,Hold,,Hang noi,,,2402190101,,
VLC,SEKU6302932,40HC,45G0,QUA CAN mop  nhe xung quanh va da gam,,B,,2,VDIA/2024/0006,VIMC DIAMOND,2405S,2406N,Export,Stacking,F,Ha bai,B-12-04-2,VNTTS,VNDAN,VNDAN,19/02/2024 20:29:07,,General,BIA,31.01,H,TRUE,FALSE,,,,CONG TY CO PHAN VAN TAI HANG HAI QUOC TE VN ( VIMT ),VC032402SGNDAN095,,VMC131321,,,Hold,,Hang noi,,,2402190150,,
VLC,SEKU6570690,40HC,45G0,QUA CAN mop  nhe xung quanh va da,,B,,2,VDIA/2024/0006,VIMC DIAMOND,2405S,2406N,Export,Stacking,F,Ha bai,B-12-04-3,VNTTS,VNDAN,VNDAN,19/02/2024 23:57:27,,General,NUOC NGOT,32.54,H,TRUE,FALSE,,,,CONG TY CO PHAN VAN TAI HANG HAI QUOC TE VN (VIMT),VC032402SGNDAN095,,VMC131327,,,Hold,,Hang noi,,,2402190189,,
VLC,SEKU6570339,40HC,45G0,QUA CAN mop xung quanh va da,,B,,1,VDIA/2024/0006,VIMC DIAMOND,2405S,2406N,Export,Stacking,F,Ha bai,B-12-03-1,VNTTS,VNDAN,VNDAN,20/02/2024 01:32:40,,General,BIA,31.04,H,TRUE,FALSE,,,,CTY CP VAN TAI HANG HAI QUOC TE VN(VIMT),VC032402SGNDAN095,,131328,,,Hold,,Hang noi,,,2402200008,,
VLC,SEKU6581164,40HC,45G0,QUA CAN .,,,,1,VDIA/2024/0006,VIMC DIAMOND,2405S,2406N,Export,Stacking,F,Ha bai,B-12-02-2,VNTTS,VNDAN,VNDAN,20/02/2024 12:29:09,,General,NUOC NGOT,32.46,H,TRUE,FALSE,,,,CONG TY CO PHAN VAN TAI HANG HAI QUOC TE VN(VIMT),VC032402SGNDAN095,,A29003495,,,Hold,,Hang noi,,,2402200080,,
VLC,SEKU6583573,40HC,45G0,QUA CAN .,,,,1,VDIA/2024/0006,VIMC DIAMOND,2405S,2406N,Export,Stacking,F,Ha bai,B-12-02-3,VNTTS,VNDAN,VNDAN,20/02/2024 13:50:56,,General,DUONG,32.06,H,TRUE,FALSE,,,,CONG TY CO PHAN VAN TAI HANG HAI QUOC TE VN ( VIMT),VC032402SGNDAN095,,VMC131204,,,Hold,,Hang noi,,,2402200095,,
VLC,SEKU6568692,40HC,45G0,QUA CAN - KET HOP .,,,,1,VDIA/2024/0006,VIMC DIAMOND,2405S,2406N,Export,Stacking,F,Ha bai,B-12-01-1,VNTTS,VNDAN,VNDAN,20/02/2024 13:55:02,,General,GIAY,31.53,H,TRUE,FALSE,,,,CONG TY CO PHAN VAN TAI HANG HAI QUOC TE VN(VIMT),VC032402SGNDAN095,,NH30409,,,Hold,,Hang noi,,,2402200099,,
VLC,SEKU6307209,40HC,45G0,QUA CAN .,,,,1,VDIA/2024/0006,VIMC DIAMOND,2405S,2406N,Export,Stacking,F,Ha bai,B-12-01-2,VNTTS,VNDAN,VNDAN,20/02/2024 14:13:01,,General,BIA,32.12,H,TRUE,FALSE,,,,CONG TY CO PHAN VAN TAI HANG HAI QUOC TE VN (VIMT),VC032402SGNDAN095,,131323,,,Hold,,Hang noi,,,2402200107,,
VLC,SEKU5758569,40HC,45G0,QUA CAN mop  nhe xung quanh va da gam,,B,,2,VDIA/2024/0006,VIMC DIAMOND,2405S,2406N,Export,Stacking,F,Ha bai,B-12-04-1,VNTTS,VNDAN,VNDAN,19/02/2024 20:17:26,,General,THUC PHAM,29.7,H,TRUE,FALSE,,,,CHI NHANH CONG TY TNHH CALOFIC TAI HIEP PHUOC,VC032402SGNDAN097,,VMC132801,,,Hold,,Hang noi,,,2402190144,,
VLC,SEKU6569153,40HC,45G0,"QUA CAN Mop vach trai, mop da",,B,,1,VDIA/2024/0006,VIMC DIAMOND,2405S,2406N,Export,Stacking,F,Ha bai,B-12-03-2,VNTTS,VNDAN,VNDAN,20/02/2024 02:52:51,,General,DAU AN,24,H,TRUE,FALSE,,,,CHI NHANH CONG TY TNHH CALOFIC TAI HIEP PHUOC,VC032402SGNDAN097,,133087,,,Hold,,Hang noi,,,2402200015,,
VLC,VNLU3091861,20DC,22G0,QUA CAN .,,,,1,VDIA/2024/0006,VIMC DIAMOND,2405S,2406N,Export,Stacking,F,Ha bai,C-47-04-3,VNTTS,VNDAN,VNDAN,20/02/2024 12:16:31,,General,GAO,30.16,H,TRUE,FALSE,,,,CONG TY CO PHAN DAU TU TAN BIEN,VC032402SGNDAN101,,131216,,,Hold,,Hang noi,,,2402200077,,
VLC,VNLU3099538,20DC,22G0,QUA CAN .,,,,,VDIA/2024/0006,VIMC DIAMOND,2405S,2406N,Export,Incoming,F,Ha bai,C-15-01-1,VNTTS,VNDAN,VNDAN,,,General,CAM BAO,20,H,TRUE,FALSE,,,,CN CONG TY TNHH AT A CHAU,VC032402SGNDAN115,,131325,,,Hold,,Hang noi,,,2402200117,,
VLC,GCXU5035846,40HC,45G0,QUA CAN .,,,,1,VDIA/2024/0006,VIMC DIAMOND,2405S,2406N,Export,Stacking,F,Ha bai,B-12-02-1,VNTTS,VNDAN,VNDAN,20/02/2024 12:26:33,,General,NHUA,32.31,H,TRUE,FALSE,,,,GEMADEPT LOG /MINH DUNG,VC032402SGNDAN116,,AC308181,,,Hold,,Hang noi,,,2402200078,,
VLC,VNLU3095928,20GP,22G0,QUA CAN Mop xung quanh va da,,,,3,VDIA/2024/0006,VIMC DIAMOND,2405S,2406N,Export,Stacking,F,Ha bai,C-05-06-2,VNTTS,VNQNN,VNQNN,18/02/2024 16:59:07,,General,GAO,30.01,H,TRUE,FALSE,,,,CTY TNHH GIAO NHAN HANG HOA VIET CONG,VC032402SGNQNN094,,VMC131338,,,Hold,,Hang noi,,,2402180064,,
VLC,VNLU3093490,20GP,22G0,"QUA CAN ,KET HOP mop fu xung quanh va da,",,B,,2,VDIA/2024/0006,VIMC DIAMOND,2405S,2406N,Export,Stacking,F,Ha bai,C-05-06-3,VNTTS,VNQNN,VNQNN,19/02/2024 20:34:07,,General,GAO,30.28,H,TRUE,FALSE,,,,CONG TY CO PHAN DAU TU TAN BIEN,VC032402SGNQNN100,,2118515,,,Hold,,Hang noi,,,2402190151,,
VLC,VNLU3093041,20DC,22G0,QUA CAN .,,,,1,VDIA/2024/0006,VIMC DIAMOND,2405S,2406N,Export,Stacking,F,Ha bai,C-05-06-4,VNTTS,VNQNN,VNQNN,20/02/2024 13:00:34,,General,GAO,30.39,H,TRUE,FALSE,,,,CONG TY CO PHAN DAU TU TAN BIEN,VC032402SGNQNN100,,2118580,,,Hold,,Hang noi,,,2402200087,,
